text,label
"sua vida, sua dignidade e sua música",1
"Parece ótimo, tem uma atuação sólida e uma premissa legal",1
desconcertantemente,-1
Mel,-1
"realismo, narrativa nítida",1
deveria se sentir engraçado e leve,-1
susto,-1
"Aparentemente eterno tempo de execução para despertar seu interesse, sua imaginação, sua empatia ou qualquer coisa, realmente, salve seu desgosto e sua indiferença",-1
pega fogo dramático,1
reciclando,1
"Broomfield tem um novo material convincente, mas ele não o revela até o final, depois de inúmeras cenas dele que as testemunhas relutantes e apontam a câmera através do pára -brisa manchado de seu carro de aluguel.",-1
você sente vontade de correr gritando,-1
com um script nítido e performances fortes,1
- e não de um jeito bom,-1
"Já estive lá, já fez isso... mil vezes e melhor.",-1
Esgueirar -se no espectador,1
suspiro,1
você faz um filme com profundidade sobre um homem que carecia de alguma?,-1
decoroso,1
recebe performances vívidas,1
"Como meu amigo David Cross chamaria de "" Partes de Hungry-Man de Bad '",-1
um arrojado e absorvente,1
que um rascunho decente no auditório pode explodi -lo da tela,-1
um fluxo expressivo e flutuante,1
"Tão de alta potência cerebral, juntamente com a atuação perfeita e",1
"a trama, e uma pontuação enlouquecida e insistente e repetitiva de piano que me fez querer gritar",-1
pela tempestade,1
", é agradável o suficiente e seus sentimentos ecológicos pró-Wildlife são certamente bem-vindos.",1
", violento, auto-indulgente e enlouquecedor",-1
", Payami ilustra graficamente os problemas das democracias incipientes, mas também a força e a sensação de liberdade que o povo iraniano já possui, com ou sem acesso às urnas.",1
"Ninguém é uma espécie de beleza minimalista e a besta, mas neste caso a besta definitivamente deve receber o faturamento superior.",1
"Para os franceses, para realmente capturar a angústia aterrorizante do trabalhador moderno sem transformar o filme em um thriller barato, uma comédia idiota ou um melodrama sappy",1
garantido em sua execução,1
um filme terrível,-1
iluminado,1
"História pungente, embora familiar, de um jovem",1
homogeneizado e um pouco artificial,-1
a raiva e a alienação que alimentam a autodestrutividade de muitos jovens,-1
"é sobre as pessoas que vivem nelas, que esculpiram seu próprio nicho confortável no mundo e tiveram a gentileza de compartilhá -lo",1
Produtor John Penotti,1
é um daqueles filmes loucos e confusos que não sabem o que quer ser quando crescer,-1
"Inteligente para variar o campo de seu filme, equilibrando cenas de batalha ensurdecedora com cenas domésticas mais tranquilas de mulheres em casa recebendo telegramas do Departamento de Guerra",1
de ser uma rehash total,-1
aclamação internacional,1
sua retaliação autoinfligida,-1
você gosta mais porque você é um dos poucos sortudos que procuraram,1
P. T. Anderson entende a grandeza do romance,1
"algo, que tenta e muitas vezes atinge um nível de conexão e preocupação",1
surpreso com a variedade de tons no trabalho de Spielberg,1
"ilude Madonna e, interpretando uma bruxa sem charme",1
ritmo acelerado,1
de um filme que não sabe o que quer ser,-1
"A história está faltando qualquer impacto emocional real, e o enredo é artificial e clichê",-1
perceptivo,1
é meio burro.,-1
abre hoje,1
Dead lindo,1
"Um estudo poderoso, arrepiante e afetante da queda de um homem.",1
Há momentos divertidos e audaciosos,1
por todos os meios,1
sobre meninos da irmandade,-1
Parece um relatório de livro,-1
"monótono, inconsistente, desonesto",-1
Nem leve nem mágico o suficiente para retirar esse tipo de capricho,-1
o trabalho mais realizado,1
Esta corrida para lucros,-1
Para assistir com crianças e usar para apresentar o vídeo como arte,1
"as massas com poder de estrela, uma pontuação induzida pelo pop e sentimental",1
de Martha Stewart Decorating Program Fique AMOK,-1
por um sentido natural para o que funciona,1
"Infelizmente, toda a história nos dá é piscando luzes vermelhas, um barulho de chocalho e um solavanco na cabeça",-1
rastejar,-1
dirigiu o filme da parte de trás de um taxicab,-1
O maravilhoso Verdu,1
"tem um público interno, mas apenas entre aqueles que estão secando das férias de primavera",-1
Alguém lançaria o magnífico Jackie Chan em um filme cheio de dublês e efeitos especiais?,-1
"O suspense sem brilho de Zoe Clarke-Williams "" novo melhor amigo "", que precisa de inimigos",-1
"Sandler correndo vazio, repetindo o que ele já é feito com muita frequência",-1
é um tumulto.,1
dos bons filmes de Demme,1
"Mas... ao tentar capturar as ressonâncias íntimas mais profundas do romance, o filme - ironicamente - nos distanciou dos personagens.",-1
Eles mostram uma capacidade notável de documentar os dois lados desse empurrão emocional de carros.,1
estrutura e,1
intestino induzido por drogas,-1
"matéria, mas cujas lições valem a pena revisitar o maior número possível",1
"não entrega uma ótima história,",-1
busca profunda,1
é magistral.,1
"Um zippy 96 minutos de efeitos especiais medíocres, diálogo Hoary, sotaques de fluxação e-pior de tudo-Morlocks de aparência boba",-1
o trabalho de um artista genuíno e singular,1
não é nem de longe tão bom quanto o original,-1
Premissa muito boa,1
da coragem de uma mulher determinada para encontrar o marido em uma zona de guerra,1
Só não vale a pena dizer,-1
nunca se levanta ao seu conceito inteligente do que-se.,-1
Uma concha vazia de um épico e não o negócio real.,-1
"Quando os créditos rolam pelo final do PAT, um sentimento quente e confuso prevalece",1
Você sabe que há algo lá.,1
em um pastiche aquecido,-1
Use fino,-1
pesa para baixo,-1
estréia promissora,1
Aumentado em um projeto de tão vastas proporções precisam colher mais recompensas do que a técnica de tela de blues e armas elegantes.,1
"No final do filme, você está à beira do seu assento",1
filme impressionante,1
Uma renderização pitoresca e romantizada.,1
que salta sobre as fronteiras nacionais e celebra a natureza humana universal,1
Potty-boca,-1
Comédia de ficção científica apática,-1
Combine a claustrofobia paranóica de um filme submarino com a perturbadora assustadora do sobrenatural - por que não Hollywood pensou nisso mais cedo?,1
voz cômica,1
com criaturas estranhas e maravilhosas,1
O tipo de 'terapia de risada' que eu preciso de comédias de cinema,1
que não há nada para envolver as crianças emocionalmente,-1
", eu estava encantado.",1
"Mas, chegando a um momento particularmente sombrio da história, oferece lembretes oscilantes dos laços que nos ligam.",1
mau,-1
Parece que Jay Roach dirigiu o filme da parte de trás de um taxicab,-1
é tão bom,1
"é uma variante da persona benigni nincompoop, aqui uma versão mais irritante, embora menos irritada do irresponsável sandleriano manchild, prejudicado pela voz da estrela da viagem",-1
Parece que Jay Roach dirigiu o filme da parte de trás de um táxico,-1
", filme de coração aberto",1
Sexo na tela foi tão agressivamente anti-erótico,-1
"está levantando as mãos em rendição, está demitindo suas pessoas de P&D,",-1
"Everett continua sendo um ator Wildean perfeito,",1
"sobre si , um espírito lúdico e um elenco de jogo",1
agitado e desleixado,-1
por todas as razões erradas além disso.,-1
Tão sobrecarregado com sua falta de propósito que busca emoção no drama alto fabricado,-1
Para entregá -lo ao diretor George Clooney por morder um emprego tão grande na primeira vez,1
os melhores efeitos especiais,1
"mais revelador, mais emocional e mais surpreendente -",1
o desejo de cochilar,-1
estúdios,1
divertido e cativante,1
imagina,1
Com a música assustadora e sublime de Alexandre Desplat,1
seu respeito infalível,1
adiciona uma mentalidade quase constante de suspense,1
virulento e de natureza falhada,-1
Assistindo esses dois atores jogarem,1
seus assentos,1
é ao mesmo tempo previsível e enjoativo em suas tentativas de ser comovente.,-1
é um pouco de violência e muito sexo em uma tentativa de manter nossa atenção,-1
uma verdadeira adaptação,1
Rigor admirável,1
"varrer,",1
de humor autenticamente impulsivo,1
provavelmente teria acabado com um original da TNT,-1
Do jeito que Chekhov é engraçado,1
"confiar em piadas, humor anatômico ou clichês de personagens",-1
- Infelizmente- monótono,-1
a sempre hilária Meara e,1
", amor, dever e amizade",1
", um bom fio rasgando é informado.",1
energia física explosiva e inteligência convincente,1
virtuosismo,1
simpatizando,1
relacionamento falso,-1
", comovente e fermentado",1
O que diabos está acontecendo,-1
"Uma comédia negra engraçada e bem construída, onde o velho ditado "" Cuidado com o que você deseja "" recebe um treino completo.",1
Um filme lindo,1
grande oportunidade de ser verdadeiramente revelador sobre sua psique,1
"Tara Reid interpreta um jornalista da faculdade,",-1
isso o marca como um dos escritores/diretores mais interessantes da atualidade.,1
é o recurso mais substancial por algum tempo.,1
poderoso e profundamente emocionante,1
Este conto sensual e espirituoso de uma viúva primitiva que encontra um lançamento improvável em clubes de dança do ventre,1
O toque geralmente é leve o suficiente,1
arbitrariamente plotado,-1
toda piada visual é ordenhada,-1
dorminhoco étnico sentimental,-1
dar,1
faceto,-1
nova visão,1
Filme direto para o vídeo,-1
roubo duplo,-1
e aspirantes aritos,-1
são intrigantes e realistas,1
Explosão de trompete de que pode haver um novo cinema mexicano A-nascido. ',1
bastante chumbo e chato,-1
abuso infantil,-1
"O problema de tornar esta rainha uma donzela completamente moderna é que ela também a faz parecer tola e superficial, e não, como era mais provável, vítima de doença mental.",-1
"Um filme mais a ser prescrito do que o recomendado - como visualmente sem graça como a sala de espera de um dentista, completa com Muzak suave e uma almofada de ritmos narrativos previsíveis.",-1
a menos que abranja sua área específica de interesse,-1
Favorito moral,1
"estarei melancólico para a magia carregada por testosterona de Jerry Bruckheimer Productions, especialmente porque meio passado mortos é como a rocha em um orçamento do Wal-Mart",-1
"como um trabalho emocionalmente acessível, quase místico",1
que nem sequer se qualifica como uma paródia de tal,-1
"quando a chamada de elenco para este filme saiu, deve ter sido escrito 'procurando alguém com ambição de atuar, mas sem senso de orgulho ou vergonha'. '",-1
seu excelente uso de localidades de nova york e escrita nítida,1
um lamentavelmente monótono,-1
interesse ávido,1
para o não -conformista em todos nós,1
os personagens superficialmente escritos divagar,-1
tortura,-1
sua configuração de chapéu antigo e,-1
uma sátira sólida e bem formada.,1
em louvor ao amor' é o epitáfio do diretor para si mesmo,1
oferecer algumas diversões modestas quando não se tem mais nada para assistir,1
documentário interminável e disforme,-1
tentando ter as duas coisas,-1
exigente do que precisa ser,-1
Absurdo geral,-1
personagem-título desagradável,-1
Não poderia ser mais oportuno em sua visão desesperada de corrupção dentro do estabelecimento católico,1
"Se você é um fã de quadrinhos, não perde.",1
"Os cineastas David Weissman e Bill Weber se beneficiam enormemente da loucura de câmeras dos Cockettes - não apenas filmaram performances, mas também fizeram o mesmo em casa.",1
"Sem charme, sem risos,",-1
Prazer culpado efetivamente arrepiante,1
aquele documentário raro,1
"O nicho único de Kaufman, autocrítico, nos bastidores, esculpiu a história de Orleans e sua própria insegurança infinita é uma obra de excelente originalidade",1
Divirta-se,1
"Se você alguma vez quis ser um astronauta, esta é a melhor experiência no cinema",1
zona totalmente livre de ironia,1
deprimi -lo,-1
um memorial eloquente,1
isso não tem medo de admitir isso,1
"a maior parte um filme inútil, mesmo",-1
"O filme é difícil de descartar - mal -humorado, atencioso e iluminado por flashes de humor mordente.",1
Goldbacher se baseia em um senso visual elegante e um talento para um ritmo fácil e sedutor...,1
com temas fortes de laços familiares e espiritualidade que são poderosos e se movem sem se inclinar para basear o melodrama,1
vigílias de cabeceira e dezames sensacionais sutilmente excêntricos,1
o maior desastre de marido e mulher,-1
personagem interessante,1
com o pubescente escandaloso,-1
entregue em grande paixão pelos membros das várias famílias.,1
Sinta -se chateado,-1
isso simplesmente não tem magia de tela grande,-1
raramente parece certo de onde deveria ir,-1
começar a ansiar pelos créditos finais,-1
"A narrativa, que prejudica o impacto devastadoramente dizendo a perda absoluta personificada no título simples do filme",-1
", eu aproveitei.",1
revelação,1
"Comédia romântica deliciosa, espirituosa e improvável",1
olhar mal parado,-1
", é irônico e cativante.",1
comovente e edificante,1
Nunca sinta nada por esses personagens,-1
os filmes infantis mais chatos,-1
sua conclusão provocativa,1
sugou tudo,-1
como genérico de ficção científica,-1
retratar seu assunto literalmente talentoso e notório como algo muito mais do que um velho sujo,-1
Torne -se apenas mais uma situação romance sobre alguns SAPs presos em um roteiro inarticulado,-1
Tonally irregular,-1
a soma de suas partes na Hollywood de hoje,1
Os jovens românticos poderiam sair em um encontro,1
"primeiro ato obsoleto, história de Scrooge",-1
... proporcionar um passeio fascinante e surpreendentemente romântico.,1
Qualquer cotão de Hollywood,-1
horrivelmente distorcido,-1
"Conto maçante, simplório e estereotipado",-1
Encantador... terrivelmente episódico e sem a centelha de imaginação que poderia ter tornado um emocionante,-1
"Não tenho certeza de qual metade da libélula é pior: a parte onde nada está acontecendo, ou a parte em que algo está acontecendo,",-1
", provavelmente será um tédio falador.",-1
um drama de rua falso,-1
Sobre as táticas onduladas de Rubbo,-1
: participações especiais de celebridades não são automaticamente iguais a risadas.,-1
"Existem algumas cenas bastante perturbadoras, mas elas nunca conseguem realmente sacudir o espectador",-1
"Os frisões fofos de descoberta e humor entre Chaplin e Kidman que mantêm esse relógio bem ferido não apenas correndo, mas cantarolando",1
genial do que engenhoso,-1
"Um filme de fórmula alto, de baixo orçamento e cansado que chega encoberto no eufemismo `drama urbano. '",-1
preenchimentos de tempo entre fotos de surf,-1
"Pesado por personagens de apoio que são muito bem, sábios e conhecedores ou absolutamente comicamente maus",-1
"As crianças vão adorar sua fantasia e aventura,",1
Spy tem os mesmos problemas que a maioria das comédias de ação tem.,-1
"Um filme que começa como Heathers, depois se torna trazê -lo, depois se torna inatacável",-1
"tão ruim quanto você pensa, e",-1
sem de alguma forma humilhando seus súditos,1
Nunca ganhando muito impulso,-1
"Clichés,",-1
"leva um conceito potencialmente banal e usado em excesso (os alienígenas chegam à terra) e infunde -o em uma história rústica, realista e totalmente assustadora da invasão oculta",1
são polidos o suficiente para construir qualquer interesse,-1
é agradavelmente enfático neste conto claustrofóbico adequadamente intenso do amor obsessivo.,1
Um novo significado impressionante para quem vê o filme,1
"Tantos arenques vermelhos, tantos sustos falsos",-1
esse filme é sem esperança,-1
o poder e a graça,1
vai para a essência da broadway,1
homem Morcego,1
O gesto autobiográfico de Roman Polanski na redenção é melhor que a 'Lista de Schindler' -,1
"Reunindo a história, frustrante",-1
é o que faz valer a pena uma recomendação,1
"O diálogo é complicado, a trilha sonora e editando mais.",-1
": um filme atroz, entorpecente e indescritivelmente ruim",-1
"Ao encolher e implorar aos pés, um Giannini desalinhado, Madonna faz o seu melhor desempenho, já que Abel Ferrara a espancou em uma polpa em seu jogo perigoso.",1
de limites de teste,1
tanto como um estudo histórico quanto como uma trágica história de amor,1
"É um estripador de um fio e eu, pelo menos, gostei da emoção do frio.",1
que o novo filme é um filme coxo e infantil e,-1
ilusões para escapar de sua influência maudlin.,-1
ser abraçado,1
a maioria dos quais vaga em nuvens espessas de negação,-1
"recebeu um tratamento tão sofisticado e não sentimental na tela grande, como eles fazem neste filme maravilhoso",1
reconhecido,1
"Graceless, Hackneyed",-1
insano e,-1
este filme faz as perguntas certas no momento certo da história do nosso país,1
senhorita,-1
Jogue como o pior tipo de corda de coração de Hollywood.,-1
uma versão germânica muito melhorada,1
denso,-1
pingando de clichê e ignorando nenhuma oportunidade de banalizar o material,-1
filme de decente drama/ação,1
a intrincada precisão da melhor escrita de contos,1
"Tem todas as armadilhas de uma aventura enérgica e de esportes extremos, mas acaba mais uma "" mulher bonita "" rangente, com a ênfase em Schmaltz e surf de ondas grandes que dão ao seu título uma reflexão tardia.",-1
"Esta especulação de cinema verita sobre o assassinato de João F. Kennedy pode ter sido inspirado por Blair Witch,",-1
", narc atinge um acorde desafiadoramente retrô e supera seus contemporâneos com ousadia e vivacidade.",1
Contrastar o Ringu original com a atual adaptação americanizada é semelhante a comparar o mal morto com o mal Dead II,-1
oportuno e importante,1
prazeroso,1
"crimes altos carregam quase nenhuma intriga orgânica como um governo / mistério marítimo / legal, e",-1
uma lista,1
está tentando fazer o movimento de libertação das mulheres retroceder 20 anos,-1
Isso mostra uma grande imagem de uma época e faz a jornada parecer uma festa,1
Corte as camadas de emoção de sabão e você encontra um retrato contundente de uma entidade poderosa estrangulando a vida das pessoas que querem acreditar nele mais,1
Ajuste a história incrível para um T.,1
ruge com poder leonino,1
Uma versão internacional genérica de um filme de terror americano típico.,-1
fazendo nada,-1
"Descendo uma série de locais exóticos, pegando o mundo inteiro em um alegre festival comunal de ritmo",1
", esse drama policial sombrio parece tão plano quanto as areias desalinhadas de sua comunidade titular.",-1
ama seus personagens e comunica algo,1
É um estudo bastante revelador de seus dois personagens principais-pessoas que não estão danificadas cujas órbitas vão inevitavelmente,1
elevador,1
Dunsas dificuldade em acreditar que foi apenas coincidência,-1
"meu amigo david cross diria, 'porções de homem faminto de mal'",-1
""" O país, os ursos 'nunca deveriam ter sido trazidos da hibernação.",-1
"um remake de celofane-pop das senhoras e senhores clássicos do punk, as manchas fabulosas...",-1
carrega quase nenhuma intriga orgânica,-1
sabe como agradar os olhos,1
Reunindo poeira na prateleira da MGM,-1
menos bem -sucedido,-1
para ganhar um amplo público de verão por meio de críticas boca a boca e,1
"Algumas das cenas de guerra mais devastadoras, emocionantes e assustadoras, já que "" salvar Ryan privado "" foram recriadas por John Woo nesta história pouco conhecida dos nativos americanos e seu papel na segunda grande guerra.",1
oferece a premissa nada original,-1
"impossível afirmar que é "" baseado em uma história real",-1
"Este filme triste, ocasionalmente horrível, mas muitas vezes inspirador",1
A adaptação é intricadamente construída,1
esta noivo,1
compartilhar,1
Funciona espetacularmente bem,1
preocupante,-1
obrigado a apelar para as mulheres que procuram um tempo nojento.,1
"Sob a direção de Spielberg, que faz uma representação convincente aqui de um diretor se divertindo imensamente",1
Parece que todo mundo deixando o filme Mojo.,-1
Um pouco de desativação de uma média de fora da média-Broadway,1
De reprises de TV e tablóides de supermercado,-1
espetáculo de comédia,1
um conto de advertência extremamente esperançoso,1
Este filme lindamente desenhado,1
"Na falta de substância e alma, a encruzilhada fica mais curta que os pontos de corte de Britney.",-1
que fornecem suas emoções e emoções extremas,1
joga como um poderoso drama de 1957 que de alguma forma nunca vimos antes,1
"Aparentemente, não há mais nada para trabalhar, como o nariz de Michael Jackson.",-1
mais ardente,1
barato obrigatório,-1
nada para mostrar,-1
toda a perda,-1
", diretor Robert J. Siegel permite que os personagens habitem seu mundo sem clivando em um arco narrativo.",1
Carmen (Vega) e,1
Isso faz com que os oito patins são um desvio de verão perfeitamente divertido,1
se você não está profundamente tocado por este filme,1
Uma espiada indispensável na arte e a agonia de fazer as pessoas rirem.,1
falta uma narrativa forte,-1
brilha em seus olhos azuis tranquilos,1
"A ilumina lindamente o que significa às vezes estar lá dentro, e em outros momentos de fora, olhando para dentro.",1
"`Se você está com disposição para um choro inteligente, ele pode facilmente irritar o seu coração. '",1
todas as estrelas,1
"Sem charme, sem risos, sem diversão, sem razão para assistir",-1
mais hackeado,-1
labuto magistralmente,1
", o amor louco parece melhor do que parece.",-1
sucumbindo ao sentimentalismo,-1
Um filme rico e inteligente que usa seu núcleo de polpa conceita para investigar questões de atração e interdependência e como o coração acomoda as necessidades práticas.,1
um brilho passageiro,1
seu oh-hollywood rejeitando e,-1
Certifique -se de fazer um ponto claro - mesmo que procure confiar em uma apresentação ambígua,1
Significativamente melhor do que sua competição de filmes para crianças de 2002,1
rivaliza com as principais animações japonesas de vintage recente,1
muito mais assustador,1
Volume substituto e cores primárias para humor e mordida,-1
Tenho que admirar... a intensidade com a qual ele está disposto a expressar suas condenações,1
Odeio rasgar seus olhos para longe das imagens,1
oferecendo bons momentos de atuação e pungente,1
"Embora no geral um retrato extremamente positivo, o filme não ignora os aspectos mais problemáticos da vida de Brown.",1
significa que Milder não é melhor.,-1
funciona tão bem quanto por causa das performances,1
"Um elenco que parece incluir todos os atores britânicos de primeira linha que não apareceram em Gosford Park (assim como um, Mirren, que o fez)",1
uma recaução argentina,-1
Huston Performance,1
é inteligente e perspicaz,1
Um feriado lindamente cantado Carol,1
peixe frio gerado por computador,-1
"(Clooney's) estréia pode ser acusada de ser um pouco indisciplinada,",-1
", nunca mais é uma adição bem -vinda e emocionante ao gênero de comédia romântica.",1
admire...,1
é tão desprovido de alegria e energia,-1
de um sucesso de bilheteria de verão respeitável,1
"As crianças, cristãs ou não, merecem ouvir a história completa do desespero de Jonas-em toda a sua glória agonizante, Catch-22-mesmo que passem anos tentando compreendê-la.",1
Você se sente como se você tenha visto um filme em vez de um trailer sem fim,1
uma obra -prima - e,1
sempre hilário,1
sabe como inflar o mundano ao escarificação e obtém a quilometragem total do rolamento de um barril perdido ou a explosão inesperada de um registro de fonógrafo,1
"Isso é engraçado e concebido, enquanto iluminava uma era de comédia teatral que, enquanto passou,",1
estava certo sobre Blade,1
está bem abaixo das expectativas.,-1
Aumenta -se em sua coragem e emprego cômico.,1
tecnologia elegante,1
"Em suma, uma visão interessante da vida da imprensa de trilhas de campanha, especialmente aquelas que realmente não se importam com o candidato que eles são forçados a seguir.",1
é um homem que usa os danos da guerra - com muito mais frequência do que a própria guerra - para criar o tipo de extração de fotos que preenchem a galeria mostra,1
"Para se apegar à beira do seu assento, tenso com suspense",1
O que acontece quando algo vai bater na noite e ninguém se importa?,-1
Chorando e defensivo,-1
deve ver por todos os lados do espectro político,1
"nós para ver Samira Makhmalbaf como uma sensibilidade muito distinta, trabalhando para desenvolver sua própria linguagem de cinema com sucesso conspícuo",1
restrições ásperas e de baixo orçamento,-1
Grand Tour,1
fornecer qualquer conflito,-1
A loucura da superficialidade,-1
Transforme seu filme em uma direção inesperada,1
bastante bonito,1
um filme de gângster com capacidade,1
Twists bacanas,1
"ainda terá uma sensação de sua pungência reservada, mas existencial",1
movendo e,1
Enquanto parte do trabalho da câmera é interessante,1
"Tendo sugado a fórmula de fila de ação mortos-vivos, o Blade II muda em um filme de monstro grosseiro com efeitos mais bobos do que assustadores.",-1
dorminhoco étnico,1
peça de curiosidade fascinante,1
de artesanato tranquilo e confiante que conta uma história doce e encantadora de amizade intergaláctica,1
Comédia de maior idade.,1
foi sem graça,-1
""" 13 Conversas sobre uma coisa "" é um filme inteligente que examina muitas idéias diferentes de felicidade à culpa em um pouco intrigante de contar histórias.",1
é tão fórmula e esquecível que dificilmente acabou antes de começar a desaparecer da memória.,-1
já sabe que venceu,1
tem seu coração (e seu palato) no lugar certo,1
Belinsky ainda é capaz de criar uma história envolvente que o mantém adivinhando quase a cada passo.,1
"Como o pior tipo de corda de coração de Hollywood, arrancando",-1
"Este é um cinema leve, com certeza, mas é agradável o suficiente - e escorrendo de homens atraentes",1
"Direcionado, filme altamente profissional que é antiquado da melhor maneira possível",1
através da sinceridade,1
"Produziu na memória recente, mesmo que seja mais doméstica do que o anunciado.",1
Admito que saí do Runteldat,-1
"A produção foi feita com uma enorme quantidade de afeto, então acreditamos que esses personagens se amam.",1
A química difícil de previsto e absolutamente essencial entre o bullock realista e a concessão indiferente,1
"Com suas brigas de pintura, perseguições de scooter motorizadas e sentimentos de olhos orvalhados, é uma coleção bastante apática de clichês de filmes infantis.",-1
derrubar,-1
ela não valeu a pena se preocupar com,-1
"Em vez disso, chega mais perto do fracasso da terceira sequência de vingança da Nerds.",-1
Abordagem bonita e sofisticada da comédia romântica no local de trabalho.,1
Sua inocência logo se torna um tipo questionável de inocência idiota,-1
"Seus diretores atraentes, Robert MacNaughton, de 14 anos, Drew Barrymore, de 6 anos, e Henry Thomas, de 10 anos, nos convencem da existência do visitante sábio e enrugado de um planeta distante",1
Tons evocativos,1
respeitável,1
Fórmula,-1
está cheio de charme,1
Quando isso lembra o quão pertinente sua dinâmica permanece,1
"Godard nunca fez um filme mais bonito do que essa meditação inesperadamente em movimento sobre amor, história, memória, resistência e transcendência artística.",1
quero prender o teatro nos primeiros 10 minutos,-1
totalmente perdida seriedade,-1
um filme horrível que,-1
relacionamentos de maneira tão direta e emocionalmente honesta que até o final,1
"uma forma de arte ao mesmo tempo visceral e espiritual, maravilhosamente vulgar e subliminarmente elevada - e emocionalmente grandiosa como a vida.",1
quem tem segredos enterrados no coração de sua história e sabe como levar tempo revelando -os,1
"... Não que eu me importo feio;O problema é que ele não tem caráter, adorável ou não.",-1
Esta versão faz justiça tanto para Stevenson quanto para o gênero de ficção científica.,1
"Diversão, Wispy, sábio e surpreendentemente inofensivo para um filme sobre um adolescente apaixonado por sua madrasta.",1
foram evocados apenas 10 minutos antes das filmagens,-1
o topo e os filmes,1
é uma visão triste e doente,-1
os piores excessos de Nouvelle,-1
deliciosamente encantador -,1
Fui ver a atração pela única razão pela qual estava quente lá fora e havia ar condicionado dentro,-1
é comentário o suficiente,1
difícil parar de assistir,1
é que não conseguimos mais recriações de todos aqueles momentos famosos do show,-1
funciona da maneira que um bom noir deveria,1
Um recurso animado Spiffy sobre um garoto de adolescentes indisciplinados que anseia por aventura e uma chance de provar seu valor,1
isso é simultaneamente doloroso e refrescante,1
"Um drama padrão orientado para a polícia que não era para a participação de De Niro, provavelmente teria acabado com um original da TNT.",-1
corridas e raquetes,1
Humor e reforço corporais,1
desculpa insatisfatória,-1
Encontrei uma beleza difícil,1
Vale a pena assistir,1
possivelmente vai gostar disso,1
Outra reciclagem inútil,-1
Quando as lágrimas vêm durante a cena final e bonita,1
que são tais que continuaremos assistindo os céus para o seu próximo projeto,1
a mais maravilhosa de todas as fantasias de Hollywood - e,1
vai desfrutar,1
perdido.,-1
Pseudo-bio inteligente,1
"Se você estiver no quadro de espírito do filme B direito, isso pode apenas assustar as calças.",1
""" apaixonado "" é mal -humorado",-1
não é lugar para esta história ir além de descer,-1
foi superexposto,-1
em dramaturgia séria,1
Ação Man Cliché,-1
uma exposição espirituosa,1
Fluciding flácido ímpar,-1
é o melhor desempenho de ambos em anos,1
", hilariamente comédia negra perversa...",1
é um fracasso.,-1
conto de fadas,1
"Pena que os roteiristas acabam se atirando nos pés com clichês de filmes de policiais como um traficante de armas oleosas, pilha de carros de esquadrão e o capitão que grita que grita",-1
"um alto, impetuoso e principalmente sem graça",-1
Charmoso 2000 de estréia de 2000 Shanghai Noon,1
revela,1
Vida adulta jovem na Coréia do Sul urbana,1
"desarticulado,",-1
Engraçado engraçado,1
de um filme fantasioso,1
(de Kline) totalmente convincente - e profundamente atraente - como um professor nobre que abraça um código moral rigoroso,1
"Carrega sua parte de risadas - às vezes uma risada, às vezes uma gargalhada e, para o meu grande prazer, a risada ocasional da barriga",1
comportamento e falhas graves,-1
"de jeito nenhum original, ou mesmo",-1
Músicas cômicas muito boas,1
"terminalmente sem graça,",1
aventura épica,1
pode desfrutar de escapismo leve,1
", escorrendo, arrepiante e emocionante",1
O hip-hop raramente ganha vida como sua própria entidade que respira fogo nesta imagem.,-1
de entretenimento deslumbrante,1
"Um filme diferente - às vezes tedioso - por um diretor que muitos espectadores gostariam de pular, mas os fãs de filmes devem conhecer.",1
descartado,-1
misturado,-1
a pura idiota,-1
tornou-o amargo e menos maduro,-1
é atraente,1
um pouco intrigante de narrativa,1
idiota e,-1
"Você nunca sabe para onde mudar de faixa vai levar você, mas é um passeio",1
faça com que este filme surpreendentemente decente valha uma olhada no verão.,1
amar,1
é um absurdo bastante desviante,-1
agradar seu público,1
... um dos filmes de monstros mais divertidos em idades...,1
"Isso não apenas falha por conta própria, mas faz você adivinhar seu carinho pelo original",-1
filme doce e memorável,1
Uma arte esquisita que está lá para assustar enquanto nos deliciamos com as imagens,1
Experiência de cinema mais horrível,-1
"Brown Sugar "" admiravelmente aspira ser mais do que outro clone "" melhor homem "", tecendo um tema ao longo deste filme engraçado.",1
muito ruim.,-1
se apaixona,1
o material preguiçoso,-1
Tão curto pode ser tão flácido,-1
tem sido melhor neste biom-pic colorido de um ícone mexicano,1
Vagas,-1
Dolorosamente sem graça,-1
convincente e radiante,1
É sobre questões que a maioria dos adultos tem que enfrentar no casamento e acho que é o que eu gostei disso - os problemas reais escondidos entre a história boba e grosseira.,1
é tão instigante quanto,1
melhor que,1
filmagem de videocamina de bruxa blair,-1
"Quaisquer que sejam as falhas, o igby cair pode possuir",-1
dê-me-an-ascar,1
"prova que, mesmo em tristeza, você pode encontrar humor",1
mostra esmagadoramente pouca curiosidade sobre,-1
", este é um filme notavelmente acessível e assustador.",1
prova -se um encontro mais simplificado e pensado do que o original poderia ter esperado ser,1
deleite seus sentidos e trava este casamento,1
mal dublado,-1
deve seguir seu trabalho diário.,-1
", sinuoso, alto, doloroso, desagradável",-1
irritantemente transparente,-1
ofertas bidimensionais,-1
Experiências de cinema mais deprimentes,-1
Como cinema ruim,-1
